467372.45820000000	2905312.92060000000	1288.03000000000
467377.45820000000	2905312.92060000000	1287.44000000000
467382.45820000000	2905312.92060000000	1286.84000000000
467387.45820000000	2905312.92060000000	1286.25000000000
467392.45820000000	2905312.92060000000	1285.66000000000
467397.45820000000	2905312.92060000000	1285.07000000000
467402.45820000000	2905312.92060000000	1284.48000000000
467407.45820000000	2905312.92060000000	1283.88000000000
467412.45820000000	2905312.92060000000	1283.29000000000
467417.45820000000	2905312.92060000000	1282.70000000000
467422.45820000000	2905312.92060000000	1282.11000000000
467427.45820000000	2905312.92060000000	1281.52000000000
467432.45820000000	2905312.92060000000	1280.96000000000
467437.45820000000	2905312.92060000000	1280.29000000000
467442.45820000000	2905312.92060000000	1278.62000000000
467447.45820000000	2905312.92060000000	1276.71000000000
467452.45820000000	2905312.92060000000	1274.79000000000
467457.45820000000	2905312.92060000000	1272.88000000000
467462.45820000000	2905312.92060000000	1270.96000000000
467247.45820000000	2905307.92060000000	1303.63000000000
467252.45820000000	2905307.92060000000	1303.30000000000
467257.45820000000	2905307.92060000000	1302.97000000000
467262.45820000000	2905307.92060000000	1302.65000000000
467267.45820000000	2905307.92060000000	1302.32000000000
467272.45820000000	2905307.92060000000	1301.99000000000
467277.45820000000	2905307.92060000000	1301.66000000000
467282.45820000000	2905307.92060000000	1301.34000000000
467287.45820000000	2905307.92060000000	1301.01000000000
467292.45820000000	2905307.92060000000	1300.68000000000
467297.45820000000	2905307.92060000000	1300.36000000000
467302.45820000000	2905307.92060000000	1300.03000000000
467307.45820000000	2905307.92060000000	1300.00000000000
467312.45820000000	2905307.92060000000	1300.00000000000
467317.45820000000	2905307.92060000000	1299.08000000000
467322.45820000000	2905307.92060000000	1297.94000000000
467327.45820000000	2905307.92060000000	1296.80000000000
467332.45820000000	2905307.92060000000	1295.66000000000
467337.45820000000	2905307.92060000000	1294.52000000000
467342.45820000000	2905307.92060000000	1293.35000000000
467347.45820000000	2905307.92060000000	1292.20000000000
467352.45820000000	2905307.92060000000	1291.06000000000
467357.45820000000	2905307.92060000000	1290.00000000000
467362.45820000000	2905307.92060000000	1289.59000000000
467367.45820000000	2905307.92060000000	1289.00000000000
467372.45820000000	2905307.92060000000	1288.41000000000
467377.45820000000	2905307.92060000000	1287.82000000000
467382.45820000000	2905307.92060000000	1287.23000000000
467387.45820000000	2905307.92060000000	1286.63000000000
467392.45820000000	2905307.92060000000	1286.04000000000
467397.45820000000	2905307.92060000000	1285.45000000000
467402.45820000000	2905307.92060000000	1284.86000000000
