81113.6354		137946.7959		1082
82113.6354		137946.7959		1076
83113.6354		137946.7959		1064
50113.6354		136946.7959		2035
51113.6354		136946.7959		2103
52113.6354		136946.7959		1906
53113.6354		136946.7959		1833
54113.6354		136946.7959		1791
55113.6354		136946.7959		1643
56113.6354		136946.7959		1591
57113.6354		136946.7959		1547
58113.6354		136946.7959		1524
59113.6354		136946.7959		1491
60113.6354		136946.7959		1460
61113.6354		136946.7959		1433
62113.6354		136946.7959		1437
63113.6354		136946.7959		1524
64113.6354		136946.7959		1358
65113.6354		136946.7959		1294
66113.6354		136946.7959		1273
67113.6354		136946.7959		1252
68113.6354		136946.7959		1232
69113.6354		136946.7959		1211
70113.6354		136946.7959		1185
71113.6354		136946.7959		1161
72113.6354		136946.7959		1141
73113.6354		136946.7959		1123
74113.6354		136946.7959		1116
75113.6354		136946.7959		1106
76113.6354		136946.7959		1096
77113.6354		136946.7959		1096
78113.6354		136946.7959		1104
79113.6354		136946.7959		1105
80113.6354		136946.7959		1103
81113.6354		136946.7959		1100
82113.6354		136946.7959		1093
83113.6354		136946.7959		1084
84113.6354		136946.7959		1070
49113.6354		135946.7959		2370
50113.6354		135946.7959		2337
51113.6354		135946.7959		2262
52113.6354		135946.7959		2261
53113.6354		135946.7959		1964
54113.6354		135946.7959		2029
55113.6354		135946.7959		1845
56113.6354		135946.7959		1790
57113.6354		135946.7959		1654
58113.6354		135946.7959		1595
59113.6354		135946.7959		1490
60113.6354		135946.7959		1448
61113.6354		135946.7959		1418
62113.6354		135946.7959		1393
63113.6354		135946.7959		1381
64113.6354		135946.7959		1398
65113.6354		135946.7959		1325
66113.6354		135946.7959		1284
67113.6354		135946.7959		1262
68113.6354		135946.7959		1239
69113.6354		135946.7959		1212
70113.6354		135946.7959		1189
71113.6354		135946.7959		1164
72113.6354		135946.7959		1141
73113.6354		135946.7959		1122
74113.6354		135946.7959		1111
75113.6354		135946.7959		1109
76113.6354		135946.7959		1113
77113.6354		135946.7959		1122
78113.6354		135946.7959		1124
79113.6354		135946.7959		1122
80113.6354		135946.7959		1123
81113.6354		135946.7959		1116
82113.6354		135946.7959		1107
83113.6354		135946.7959		1097
84113.6354		135946.7959		1081
85113.6354		135946.7959		1068
86113.6354		135946.7959		1055
49113.6354		134946.7959		2372
50113.6354		134946.7959		2407
51113.6354		134946.7959		2288
52113.6354		134946.7959		2184
53113.6354		134946.7959		2210
54113.6354		134946.7959		2031
55113.6354		134946.7959		2007
56113.6354		134946.7959		1775
57113.6354		134946.7959		1622
58113.6354		134946.7959		1635
59113.6354		134946.7959		1509
60113.6354		134946.7959		1459
61113.6354		134946.7959		1431
62113.6354		134946.7959		1394
63113.6354		134946.7959		1361
64113.6354		134946.7959		1344
65113.6354		134946.7959		1367
66113.6354		134946.7959		1313
67113.6354		134946.7959		1278
68113.6354		134946.7959		1239
69113.6354		134946.7959		1212
70113.6354		134946.7959		1188
71113.6354		134946.7959		1162
72113.6354		134946.7959		1142
73113.6354		134946.7959		1125
74113.6354		134946.7959		1123
75113.6354		134946.7959		1122
76113.6354		134946.7959		1129
77113.6354		134946.7959		1138
78113.6354		134946.7959		1143
79113.6354		134946.7959		1143
80113.6354		134946.7959		1138
81113.6354		134946.7959		1130
82113.6354		134946.7959		1121
83113.6354		134946.7959		1107
84113.6354		134946.7959		1099
85113.6354		134946.7959		1080
86113.6354		134946.7959		1062
87113.6354		134946.7959		1046
88113.6354		134946.7959		1031
48113.6354		133946.7959		2280
49113.6354		133946.7959		2191
50113.6354		133946.7959		2394
51113.6354		133946.7959		2325
52113.6354		133946.7959		2156
53113.6354		133946.7959		1964
54113.6354		133946.7959		2108
55113.6354		133946.7959		2105
56113.6354		133946.7959		1811
57113.6354		133946.7959		1833
58113.6354		133946.7959		1641
59113.6354		133946.7959		1599
60113.6354		133946.7959		1502
61113.6354		133946.7959		1450
62113.6354		133946.7959		1419
63113.6354		133946.7959		1394
64113.6354		133946.7959		1390
65113.6354		133946.7959		1429
66113.6354		133946.7959		1368
67113.6354		133946.7959		1312
68113.6354		133946.7959		1253
69113.6354		133946.7959		1211
70113.6354		133946.7959		1180
71113.6354		133946.7959		1160
72113.6354		133946.7959		1143
73113.6354		133946.7959		1132
74113.6354		133946.7959		1140
75113.6354		133946.7959		1143
76113.6354		133946.7959		1144
77113.6354		133946.7959		1155
78113.6354		133946.7959		1160
79113.6354		133946.7959		1159
80113.6354		133946.7959		1154
81113.6354		133946.7959		1149
82113.6354		133946.7959		1132
83113.6354		133946.7959		1121
84113.6354		133946.7959		1106
85113.6354		133946.7959		1092
86113.6354		133946.7959		1074
87113.6354		133946.7959		1055
88113.6354		133946.7959		1036
89113.6354		133946.7959		1018
90113.6354		133946.7959		1001
48113.6354		132946.7959		2168
49113.6354		132946.7959		2246
50113.6354		132946.7959		2232
51113.6354		132946.7959		2278
52113.6354		132946.7959		2070
53113.6354		132946.7959		2069
54113.6354		132946.7959		1956
55113.6354		132946.7959		1995
56113.6354		132946.7959		1963
57113.6354		132946.7959		1912
58113.6354		132946.7959		1905
59113.6354		132946.7959		1696
60113.6354		132946.7959		1600
61113.6354		132946.7959		1594
62113.6354		132946.7959		1490
63113.6354		132946.7959		1463
64113.6354		132946.7959		1460
65113.6354		132946.7959		1529
66113.6354		132946.7959		1461
67113.6354		132946.7959		1340
68113.6354		132946.7959		1270
69113.6354		132946.7959		1229
70113.6354		132946.7959		1198
71113.6354		132946.7959		1176
72113.6354		132946.7959		1149
73113.6354		132946.7959		1150
74113.6354		132946.7959		1161
75113.6354		132946.7959		1159
76113.6354		132946.7959		1164
77113.6354		132946.7959		1170
78113.6354		132946.7959		1175
79113.6354		132946.7959		1174
80113.6354		132946.7959		1170
81113.6354		132946.7959		1160
82113.6354		132946.7959		1145
83113.6354		132946.7959		1130
84113.6354		132946.7959		1116
85113.6354		132946.7959		1099
86113.6354		132946.7959		1082
87113.6354		132946.7959		1061
88113.6354		132946.7959		1042
89113.6354		132946.7959		1026
90113.6354		132946.7959		1008
91113.6354		132946.7959		989
92113.6354		132946.7959		974
47113.6354		131946.7959		2006
48113.6354		131946.7959		2001
49113.6354		131946.7959		2022
50113.6354		131946.7959		2194
51113.6354		131946.7959		2183
52113.6354		131946.7959		2317
53113.6354		131946.7959		2157
54113.6354		131946.7959		2012
55113.6354		131946.7959		1871
56113.6354		131946.7959		1820
57113.6354		131946.7959		1857
58113.6354		131946.7959		1844
59113.6354		131946.7959		1839
60113.6354		131946.7959		1659
61113.6354		131946.7959		1726
62113.6354		131946.7959		1856
63113.6354		131946.7959		1668
64113.6354		131946.7959		1720
65113.6354		131946.7959		1833
66113.6354		131946.7959		1745
67113.6354		131946.7959		1501
68113.6354		131946.7959		1340
69113.6354		131946.7959		1261
70113.6354		131946.7959		1237
71113.6354		131946.7959		1205
72113.6354		131946.7959		1184
73113.6354		131946.7959		1171
74113.6354		131946.7959		1187
75113.6354		131946.7959		1180
76113.6354		131946.7959		1191
77113.6354		131946.7959		1204
78113.6354		131946.7959		1193
79113.6354		131946.7959		1192
80113.6354		131946.7959		1177
81113.6354		131946.7959		1160
82113.6354		131946.7959		1139
83113.6354		131946.7959		1123
84113.6354		131946.7959		1106
85113.6354		131946.7959		1090
86113.6354		131946.7959		1074
87113.6354		131946.7959		1058
88113.6354		131946.7959		1040
89113.6354		131946.7959		1026
90113.6354		131946.7959		1009
91113.6354		131946.7959		991
92113.6354		131946.7959		975
93113.6354		131946.7959		958
46113.6354		130946.7959		2057
47113.6354		130946.7959		1846
48113.6354		130946.7959		1847
49113.6354		130946.7959		1916
50113.6354		130946.7959		1904
51113.6354		130946.7959		1870
52113.6354		130946.7959		2012
53113.6354		130946.7959		1926
54113.6354		130946.7959		2070
55113.6354		130946.7959		1797
56113.6354		130946.7959		1753
57113.6354		130946.7959		1762
58113.6354		130946.7959		1791
59113.6354		130946.7959		1786
60113.6354		130946.7959		1877
61113.6354		130946.7959		1822
62113.6354		130946.7959		1759
63113.6354		130946.7959		1716
64113.6354		130946.7959		1796
65113.6354		130946.7959		1701
66113.6354		130946.7959		1754
67113.6354		130946.7959		1689
68113.6354		130946.7959		1581
69113.6354		130946.7959		1343
70113.6354		130946.7959		1350
71113.6354		130946.7959		1305
72113.6354		130946.7959		1263
73113.6354		130946.7959		1231
74113.6354		130946.7959		1223
75113.6354		130946.7959		1233
76113.6354		130946.7959		1245
77113.6354		130946.7959		1244
78113.6354		130946.7959		1227
79113.6354		130946.7959		1189
80113.6354		130946.7959		1185
81113.6354		130946.7959		1170
82113.6354		130946.7959		1153
83113.6354		130946.7959		1134
84113.6354		130946.7959		1119
85113.6354		130946.7959		1100
86113.6354		130946.7959		1085
87113.6354		130946.7959		1069
88113.6354		130946.7959		1050
89113.6354		130946.7959		1031
90113.6354		130946.7959		1013
91113.6354		130946.7959		994
92113.6354		130946.7959		976
93113.6354		130946.7959		958
94113.6354		130946.7959		941
95113.6354		130946.7959		932
46113.6354		129946.7959		1798
47113.6354		129946.7959		1750
48113.6354		129946.7959		1740
49113.6354		129946.7959		1759
50113.6354		129946.7959		1704
51113.6354		129946.7959		1859
52113.6354		129946.7959		1828
53113.6354		129946.7959		1817
54113.6354		129946.7959		1815
55113.6354		129946.7959		1841
56113.6354		129946.7959		1729
57113.6354		129946.7959		1715
58113.6354		129946.7959		1713
59113.6354		129946.7959		1780
60113.6354		129946.7959		1800
61113.6354		129946.7959		1723
62113.6354		129946.7959		1696
63113.6354		129946.7959		1607
64113.6354		129946.7959		1721
65113.6354		129946.7959		1624
66113.6354		129946.7959		1656
67113.6354		129946.7959		1615
68113.6354		129946.7959		1625
69113.6354		129946.7959		1544
70113.6354		129946.7959		1536
71113.6354		129946.7959		1481
72113.6354		129946.7959		1355
73113.6354		129946.7959		1301
74113.6354		129946.7959		1263
75113.6354		129946.7959		1252
76113.6354		129946.7959		1258
77113.6354		129946.7959		1272
78113.6354		129946.7959		1242
79113.6354		129946.7959		1261
80113.6354		129946.7959		1216
81113.6354		129946.7959		1192
82113.6354		129946.7959		1186
83113.6354		129946.7959		1135
84113.6354		129946.7959		1117
85113.6354		129946.7959		1101
86113.6354		129946.7959		1085
87113.6354		129946.7959		1067
88113.6354		129946.7959		1049
89113.6354		129946.7959		1028
90113.6354		129946.7959		1011
91113.6354		129946.7959		991
92113.6354		129946.7959		975
93113.6354		129946.7959		959
94113.6354		129946.7959		940
95113.6354		129946.7959		928
96113.6354		129946.7959		911
97113.6354		129946.7959		896
45113.6354		128946.7959		2028
46113.6354		128946.7959		1962
47113.6354		128946.7959		1821
48113.6354		128946.7959		1863
49113.6354		128946.7959		1769
50113.6354		128946.7959		1786
51113.6354		128946.7959		1716
52113.6354		128946.7959		1693
53113.6354		128946.7959		1755
54113.6354		128946.7959		1704
55113.6354		128946.7959		1747
56113.6354		128946.7959		1766
57113.6354		128946.7959		1661
58113.6354		128946.7959		1740
59113.6354		128946.7959		1714
60113.6354		128946.7959		1631
61113.6354		128946.7959		1623
62113.6354		128946.7959		1595
63113.6354		128946.7959		1561
64113.6354		128946.7959		1536
65113.6354		128946.7959		1543
66113.6354		128946.7959		1555
67113.6354		128946.7959		1539
68113.6354		128946.7959		1513
69113.6354		128946.7959		1488
70113.6354		128946.7959		1457
71113.6354		128946.7959		1417
72113.6354		128946.7959		1383
73113.6354		128946.7959		1363
74113.6354		128946.7959		1311
75113.6354		128946.7959		1280
76113.6354		128946.7959		1280
77113.6354		128946.7959		1283
78113.6354		128946.7959		1237
79113.6354		128946.7959		1271
80113.6354		128946.7959		1235
81113.6354		128946.7959		1201
82113.6354		128946.7959		1174
83113.6354		128946.7959		1181
84113.6354		128946.7959		1123
85113.6354		128946.7959		1100
86113.6354		128946.7959		1083
87113.6354		128946.7959		1065
88113.6354		128946.7959		1049
89113.6354		128946.7959		1030
90113.6354		128946.7959		1012
91113.6354		128946.7959		994
92113.6354		128946.7959		977
93113.6354		128946.7959		958
94113.6354		128946.7959		939
95113.6354		128946.7959		934
96113.6354		128946.7959		942
97113.6354		128946.7959		895
98113.6354		128946.7959		876
99113.6354		128946.7959		861
45113.6354		127946.7959		2016
46113.6354		127946.7959		2038
47113.6354		127946.7959		1913
48113.6354		127946.7959		1856
49113.6354		127946.7959		1855
50113.6354		127946.7959		1861
51113.6354		127946.7959		1827
52113.6354		127946.7959		1714
53113.6354		127946.7959		1653
54113.6354		127946.7959		1638
55113.6354		127946.7959		1651
56113.6354		127946.7959		1722
57113.6354		127946.7959		1638
58113.6354		127946.7959		1629
59113.6354		127946.7959		1591
60113.6354		127946.7959		1587
61113.6354		127946.7959		1555
62113.6354		127946.7959		1554
63113.6354		127946.7959		1529
64113.6354		127946.7959		1503
65113.6354		127946.7959		1496
66113.6354		127946.7959		1491
67113.6354		127946.7959		1497
68113.6354		127946.7959		1466
69113.6354		127946.7959		1450
70113.6354		127946.7959		1442
71113.6354		127946.7959		1441
72113.6354		127946.7959		1377
73113.6354		127946.7959		1341
74113.6354		127946.7959		1326
75113.6354		127946.7959		1312
76113.6354		127946.7959		1292
77113.6354		127946.7959		1248
78113.6354		127946.7959		1254
79113.6354		127946.7959		1252
80113.6354		127946.7959		1222
81113.6354		127946.7959		1221
82113.6354		127946.7959		1226
83113.6354		127946.7959		1212
84113.6354		127946.7959		1210
85113.6354		127946.7959		1162
86113.6354		127946.7959		1105
87113.6354		127946.7959		1089
88113.6354		127946.7959		1062
89113.6354		127946.7959		1038
90113.6354		127946.7959		1014
91113.6354		127946.7959		993
92113.6354		127946.7959		975
93113.6354		127946.7959		956
94113.6354		127946.7959		939
95113.6354		127946.7959		925
96113.6354		127946.7959		910
97113.6354		127946.7959		896
98113.6354		127946.7959		878
99113.6354		127946.7959		861
100113.6354		127946.7959		846
44113.6354		126946.7959		2270
45113.6354		126946.7959		2126
46113.6354		126946.7959		2004
47113.6354		126946.7959		1942
48113.6354		126946.7959		1896
49113.6354		126946.7959		1889
50113.6354		126946.7959		1987
51113.6354		126946.7959		1931
52113.6354		126946.7959		1837
53113.6354		126946.7959		1765
54113.6354		126946.7959		1729
55113.6354		126946.7959		1666
56113.6354		126946.7959		1600
57113.6354		126946.7959		1583
58113.6354		126946.7959		1565
59113.6354		126946.7959		1549
60113.6354		126946.7959		1534
61113.6354		126946.7959		1516
62113.6354		126946.7959		1500
63113.6354		126946.7959		1485
64113.6354		126946.7959		1467
65113.6354		126946.7959		1451
66113.6354		126946.7959		1443
67113.6354		126946.7959		1442
68113.6354		126946.7959		1447
69113.6354		126946.7959		1416
70113.6354		126946.7959		1427
71113.6354		126946.7959		1401
72113.6354		126946.7959		1388
73113.6354		126946.7959		1349
74113.6354		126946.7959		1316
75113.6354		126946.7959		1297
76113.6354		126946.7959		1277
77113.6354		126946.7959		1273
78113.6354		126946.7959		1271
79113.6354		126946.7959		1262
80113.6354		126946.7959		1248
81113.6354		126946.7959		1232
82113.6354		126946.7959		1222
83113.6354		126946.7959		1194
84113.6354		126946.7959		1174
85113.6354		126946.7959		1147
86113.6354		126946.7959		1122
87113.6354		126946.7959		1094
88113.6354		126946.7959		1068
89113.6354		126946.7959		1046
90113.6354		126946.7959		1018
91113.6354		126946.7959		995
92113.6354		126946.7959		977
93113.6354		126946.7959		956
94113.6354		126946.7959		939
95113.6354		126946.7959		925
96113.6354		126946.7959		920
97113.6354		126946.7959		905
98113.6354		126946.7959		874
99113.6354		126946.7959		861
100113.6354		126946.7959		846
101113.6354		126946.7959		832
102113.6354		126946.7959		815
44113.6354		125946.7959		2408
45113.6354		125946.7959		2321
46113.6354		125946.7959		2071
47113.6354		125946.7959		1982
48113.6354		125946.7959		1960
49113.6354		125946.7959		1972
50113.6354		125946.7959		1974
51113.6354		125946.7959		2112
52113.6354		125946.7959		1936
53113.6354		125946.7959		1915
54113.6354		125946.7959		1845
55113.6354		125946.7959		1890
56113.6354		125946.7959		1718
57113.6354		125946.7959		1625
58113.6354		125946.7959		1612
59113.6354		125946.7959		1588
60113.6354		125946.7959		1567
61113.6354		125946.7959		1544
62113.6354		125946.7959		1524
63113.6354		125946.7959		1506
64113.6354		125946.7959		1489
65113.6354		125946.7959		1473
66113.6354		125946.7959		1456
67113.6354		125946.7959		1437
68113.6354		125946.7959		1419
69113.6354		125946.7959		1386
70113.6354		125946.7959		1386
71113.6354		125946.7959		1371
72113.6354		125946.7959		1353
73113.6354		125946.7959		1331
74113.6354		125946.7959		1303
75113.6354		125946.7959		1307
76113.6354		125946.7959		1306
77113.6354		125946.7959		1300
78113.6354		125946.7959		1291
79113.6354		125946.7959		1277
80113.6354		125946.7959		1263
81113.6354		125946.7959		1246
82113.6354		125946.7959		1228
83113.6354		125946.7959		1204
84113.6354		125946.7959		1180
85113.6354		125946.7959		1161
86113.6354		125946.7959		1128
87113.6354		125946.7959		1104
88113.6354		125946.7959		1078
89113.6354		125946.7959		1049
90113.6354		125946.7959		1022
91113.6354		125946.7959		1001
92113.6354		125946.7959		980
93113.6354		125946.7959		962
94113.6354		125946.7959		941
95113.6354		125946.7959		922
96113.6354		125946.7959		909
97113.6354		125946.7959		894
98113.6354		125946.7959		869
99113.6354		125946.7959		857
100113.6354		125946.7959		844
101113.6354		125946.7959		834
102113.6354		125946.7959		815
103113.6354		125946.7959		804
104113.6354		125946.7959		797
43113.6354		124946.7959		2712
44113.6354		124946.7959		2588
45113.6354		124946.7959		2284
46113.6354		124946.7959		2214
47113.6354		124946.7959		2116
48113.6354		124946.7959		2059
49113.6354		124946.7959		2070
50113.6354		124946.7959		2099
51113.6354		124946.7959		2256
52113.6354		124946.7959		2134
53113.6354		124946.7959		2110
54113.6354		124946.7959		2053
55113.6354		124946.7959		1935
56113.6354		124946.7959		1816
57113.6354		124946.7959		1680
58113.6354		124946.7959		1655
59113.6354		124946.7959		1623
60113.6354		124946.7959		1596
61113.6354		124946.7959		1611
62113.6354		124946.7959		1586
63113.6354		124946.7959		1559
64113.6354		124946.7959		1511
65113.6354		124946.7959		1504
66113.6354		124946.7959		1481
67113.6354		124946.7959		1447
68113.6354		124946.7959		1450
69113.6354		124946.7959		1417
70113.6354		124946.7959		1384
71113.6354		124946.7959		1368
72113.6354		124946.7959		1351
73113.6354		124946.7959		1338
74113.6354		124946.7959		1327
75113.6354		124946.7959		1332
76113.6354		124946.7959		1328
77113.6354		124946.7959		1325
78113.6354		124946.7959		1314
79113.6354		124946.7959		1301
80113.6354		124946.7959		1287
81113.6354		124946.7959		1265
82113.6354		124946.7959		1241
83113.6354		124946.7959		1221
84113.6354		124946.7959		1195
85113.6354		124946.7959		1170
86113.6354		124946.7959		1144
87113.6354		124946.7959		1113
88113.6354		124946.7959		1085
89113.6354		124946.7959		1058
90113.6354		124946.7959		1033
91113.6354		124946.7959		1007
92113.6354		124946.7959		985
93113.6354		124946.7959		964
94113.6354		124946.7959		944
95113.6354		124946.7959		926
96113.6354		124946.7959		910
97113.6354		124946.7959		895
98113.6354		124946.7959		874
99113.6354		124946.7959		855
100113.6354		124946.7959		839
101113.6354		124946.7959		828
102113.6354		124946.7959		814
103113.6354		124946.7959		804
104113.6354		124946.7959		795
105113.6354		124946.7959		785
106113.6354		124946.7959		779
43113.6354		123946.7959		2978
44113.6354		123946.7959		2748
45113.6354		123946.7959		2549
46113.6354		123946.7959		2323
47113.6354		123946.7959		2288
48113.6354		123946.7959		2133
49113.6354		123946.7959		2272
50113.6354		123946.7959		2228
51113.6354		123946.7959		2149
52113.6354		123946.7959		2546
53113.6354		123946.7959		2460
54113.6354		123946.7959		2088
55113.6354		123946.7959		1920
56113.6354		123946.7959		1795
57113.6354		123946.7959		1727
58113.6354		123946.7959		1694
59113.6354		123946.7959		1769
60113.6354		123946.7959		1800
61113.6354		123946.7959		1844
62113.6354		123946.7959		1827
63113.6354		123946.7959		1881
64113.6354		123946.7959		1690
65113.6354		123946.7959		1552
66113.6354		123946.7959		1533
67113.6354		123946.7959		1522
68113.6354		123946.7959		1507
69113.6354		123946.7959		1441
70113.6354		123946.7959		1420
71113.6354		123946.7959		1382
72113.6354		123946.7959		1380
73113.6354		123946.7959		1368
74113.6354		123946.7959		1416
75113.6354		123946.7959		1360
76113.6354		123946.7959		1357
77113.6354		123946.7959		1351
78113.6354		123946.7959		1339
79113.6354		123946.7959		1326
80113.6354		123946.7959		1308
81113.6354		123946.7959		1285
82113.6354		123946.7959		1267
83113.6354		123946.7959		1235
