467372.45820000000	2905312.92060000000	1288.03000000000
467377.45820000000	2905312.92060000000	1287.45000000000
467382.45820000000	2905312.92060000000	1286.86000000000
467387.45820000000	2905312.92060000000	1286.27000000000
467392.45820000000	2905312.92060000000	1285.69000000000
467397.45820000000	2905312.92060000000	1285.10000000000
467402.45820000000	2905312.92060000000	1284.52000000000
467407.45820000000	2905312.92060000000	1283.93000000000
467412.45820000000	2905312.92060000000	1283.34000000000
467417.45820000000	2905312.92060000000	1282.76000000000
467422.45820000000	2905312.92060000000	1282.17000000000
467427.45820000000	2905312.92060000000	1281.59000000000
467432.45820000000	2905312.92060000000	1281.00000000000
467437.45820000000	2905312.92060000000	1280.23000000000
467442.45820000000	2905312.92060000000	1278.62000000000
467447.45820000000	2905312.92060000000	1276.76000000000
467452.45820000000	2905312.92060000000	1274.89000000000
467457.45820000000	2905312.92060000000	1273.00000000000
467462.45820000000	2905312.92060000000	1271.12000000000
467247.45820000000	2905307.92060000000	1303.62000000000
467252.45820000000	2905307.92060000000	1303.28000000000
467257.45820000000	2905307.92060000000	1302.94000000000
467262.45820000000	2905307.92060000000	1302.60000000000
467267.45820000000	2905307.92060000000	1302.26000000000
467272.45820000000	2905307.92060000000	1301.91000000000
467277.45820000000	2905307.92060000000	1301.57000000000
467282.45820000000	2905307.92060000000	1301.23000000000
467287.45820000000	2905307.92060000000	1300.89000000000
467292.45820000000	2905307.92060000000	1300.55000000000
467297.45820000000	2905307.92060000000	1300.20000000000
467302.45820000000	2905307.92060000000	1300.00000000000
467307.45820000000	2905307.92060000000	1300.00000000000
467312.45820000000	2905307.92060000000	1300.00000000000
467317.45820000000	2905307.92060000000	1299.00000000000
467322.45820000000	2905307.92060000000	1297.85000000000
467327.45820000000	2905307.92060000000	1296.70000000000
467332.45820000000	2905307.92060000000	1295.57000000000
467337.45820000000	2905307.92060000000	1294.43000000000
467342.45820000000	2905307.92060000000	1293.27000000000
467347.45820000000	2905307.92060000000	1292.13000000000
467352.45820000000	2905307.92060000000	1290.98000000000
467357.45820000000	2905307.92060000000	1290.00000000000
467362.45820000000	2905307.92060000000	1289.73000000000
467367.45820000000	2905307.92060000000	1289.15000000000
467372.45820000000	2905307.92060000000	1288.56000000000
467377.45820000000	2905307.92060000000	1287.97000000000
467382.45820000000	2905307.92060000000	1287.39000000000
467387.45820000000	2905307.92060000000	1286.80000000000
467392.45820000000	2905307.92060000000	1286.22000000000
